date,Q1,Q2,Q3,Q4,Overall,P,P_12m_change,wage_index_1,wage_index_2,wage_index_3,wage_index_4,med_wage_index,P_norm,price_mom_grth,q1_mom_grth,q2_mom_grth,q3_mom_grth,q4_mom_grth,med_mom_grth,P_1m_change,nom_wage_index_1,nom_wage_index_2,nom_wage_index_3,nom_wage_index_4,med_nom_wage_index,price_index,real_wage_index_1,real_wage_index_2,real_wage_index_3,real_wage_index_4,med_real_wage_index,predicted_real_wage_index_1,predicted_real_wage_index_2,predicted_real_wage_index_3,predicted_real_wage_index_4,predicted_med_real_wage_index,predicted_price_index
2008-08-01,4.5,3.9,4.1,4.0,4.1,218.69,5.308017162091239,1,1,1,1,1,0.8446694939476103,0.9985115242721992,1.00375,1.00325,1.0034166666666666,1.0033333333333334,1.0034166666666666,1.0044233476350761,1.4575900099425174,1.4365942814856432,1.4281435741497457,1.4392235119333583,1.4369475598081436,1.2955568720379147,1.1250683327006124,1.1088623838071086,1.102339546007943,1.1108918049035204,1.1091350683415548,1.14388093745466,1.1318134271386078,1.126110777580293,1.1357641519064436,1.1322993670206176,1.2401752793003524
2008-09-01,4.4,4.0,4.1,3.9,4.0,218.877,4.953319875136075,1,1,1,1,1,0.8453917638061691,1.0008550916822903,1.0036666666666667,1.0033333333333334,1.0034166666666666,1.00325,1.0033333333333334,1.0041277665626134,1.46293450664564,1.4413829290905955,1.4330230646947573,1.4439009883471416,1.4417373850075041,1.2966646919431284,1.1282288441534924,1.1116080649428328,1.1051608589320712,1.1135500159130354,1.1118814246780915,1.1449217419476774,1.1328721213641584,1.1271184421839215,1.1368684516747964,1.1333455971815323,1.2423348535454457
2008-10-01,4.4,3.9,4.0,4.1,4.0,216.995,3.7310578899565128,1,1,1,1,1,0.8381227163526531,0.9914015634351713,1.0036666666666667,1.00325,1.0033333333333334,1.0034166666666666,1.0033333333333334,1.0031092149082972,1.4682985998366742,1.4460674236101398,1.43779980824374,1.4488343167239943,1.4465431762908627,1.2855154028436022,1.142186703161043,1.1248931132302198,1.1184617508769477,1.1270454741492208,1.1252632003405496,1.145962546440695,1.133930815589709,1.12812610678755,1.1379727514431492,1.134391827342447,1.244494427790539
2008-11-01,4.3,3.8,4.1,4.1,4.0,213.153,1.0999174706166848,1,1,1,1,1,0.8232833538040832,0.9822945229152744,1.0035833333333333,1.0031666666666668,1.0034166666666666,1.0034166666666666,1.0033333333333334,1.0009165978921806,1.4735600031527556,1.4506466371182387,1.4427122909219061,1.4537845006394678,1.451364986878499,1.262754739336493,1.1669407821245072,1.148795242598315,1.1425118797653222,1.1512801776561536,1.1493641177233753,1.1470033509337125,1.1349895098152598,1.1291337713911784,1.1390770512115018,1.1354380575033616,1.2466540020356323
2008-12-01,4.2,3.8,4.0,4.2,4.0,211.398,-0.02222800255385904,1,1,1,1,1,0.8165048318694815,0.9917664776005968,1.0035,1.0031666666666668,1.0033333333333334,1.0035,1.0033333333333334,0.9999814766645384,1.4787174631637903,1.4552403514691132,1.447521331891646,1.4588727463917062,1.456202870168094,1.2523578199052134,1.180746779922458,1.1620004509408144,1.1558368613861523,1.1649008958974065,1.162769016189246,1.14804415542673,1.1360482040408102,1.130141435994807,1.1401813509798546,1.1364842876642762,1.2488135762807255
2009-01-01,4.1,3.8,4.0,4.2,3.9,211.933,-0.11358601902212717,1,1,1,1,1,0.8185712188979783,1.0025307713412615,1.0034166666666666,1.0031666666666668,1.0033333333333334,1.0035,1.00325,0.9999053449841482,1.4837697478296,1.4598486125820989,1.4523464029979516,1.4639788010040773,1.4609355294961404,1.2555272511848343,1.181790157425396,1.162737496302408,1.1567621504251542,1.1660271010625443,1.1636032018560039,1.1490849599197477,1.137106898266361,1.1311491005984355,1.1412856507482074,1.137530517825191,1.250973150525819
2009-02-01,4.0,3.8,3.9,4.1,3.8,212.705,0.008463140671510772,1,1,1,1,1,0.8215529960680711,1.0036426606521873,1.0033333333333334,1.0031666666666668,1.00325,1.0034166666666666,1.0031666666666668,1.0000070526172262,1.4887156469890321,1.4644714665219423,1.457066528807695,1.4689807285741745,1.465561825339545,1.2601007109004743,1.181425924222508,1.1621860489828815,1.1563095839906858,1.1657645423629939,1.163051343961426,1.1501257644127652,1.1381655924919116,1.132156765202064,1.14238995051656,1.1385767479861058,1.253132724770912
2009-03-01,3.9,3.7,3.8,4.0,3.8,212.495,-0.4464787676623838,1,1,1,1,1,0.8207418908793153,0.9990127171434615,1.00325,1.0030833333333333,1.0031666666666668,1.0033333333333334,1.0031666666666668,0.9996279343602813,1.4935539728417464,1.468986920210385,1.4616805728155862,1.473877331002755,1.4702027711197871,1.2588566350710904,1.186436907295168,1.1669215375962394,1.1611175824902744,1.1708063411998635,1.1678873750677428,1.1511665689057826,1.1392242867174622,1.1331644298056927,1.1434942502849128,1.1396229781470204,1.2552922990160056
2009-04-01,3.8,3.7,3.8,3.9,3.7,212.709,-0.5763244243767063,1,1,1,1,1,0.821568445690714,1.0010070825195887,1.0031666666666668,1.0030833333333333,1.0031666666666668,1.00325,1.0030833333333333,0.9995197296463527,1.498283560422412,1.4735162965477002,1.4663092279628356,1.478667432328514,1.4747358963307398,1.2601244075829388,1.1889965398704478,1.1693419218615655,1.1636225908641693,1.1734297212485278,1.1703097626364132,1.1522073733988003,1.1402829809430128,1.1341720944093212,1.1445985500532656,1.140669208307935,1.2574518732610989
2009-05-01,3.7,3.7,3.7,3.7,3.7,213.022,-1.015761495855172,1,1,1,1,1,0.8227773786625261,1.001471493918922,1.0030833333333333,1.0030833333333333,1.0030833333333333,1.0030833333333333,1.0030833333333333,0.9991535320867874,1.5029032680670478,1.4780596384620557,1.4708303480823877,1.4832266569115269,1.4792829986777596,1.2619786729857823,1.190910195424499,1.1712239438761956,1.1654954077809192,1.1753183224580828,1.1721933423627877,1.1532481778918178,1.1413416751685634,1.1351797590129498,1.1457028498216182,1.1417154384688497,1.2596114475061921
2009-06-01,3.6,3.5,3.6,3.7,3.6,214.79,-1.2291746182109153,1,1,1,1,1,0.8296061118707175,1.0082996122466226,1.003,1.0029166666666667,1.003,1.0030833333333333,1.003,0.9989756878181576,1.5074119778712487,1.4823706457409034,1.4752428391266346,1.4877999391036707,1.4837208476737926,1.2724526066350716,1.1846507838571008,1.1649712044371916,1.1593695760723302,1.1692379986065435,1.1660323063798876,1.1542889823848352,1.142400369394114,1.1361874236165783,1.146807149589971,1.1427616686297644,1.2617710217512854
2009-07-01,3.4,3.4,3.5,3.6,3.4,214.726,-1.9587610037622771,1,1,1,1,1,0.8293589179084301,0.9997020345453699,1.0028333333333332,1.0028333333333332,1.0029166666666667,1.003,1.0028333333333332,0.9983676991635314,1.511682978475217,1.4865706959038358,1.479545630740754,1.4922633389209816,1.4879247234088682,1.2720734597156405,1.188361385051724,1.1686201646217382,1.163097633584378,1.1730952544631836,1.1696845901819846,1.1553297868778527,1.1434590636196647,1.1371950882202067,1.1479114493583238,1.1438078987906792,1.2639305959963787
2009-08-01,3.2,3.2,3.3,3.4,3.3,215.445,-1.4838355663267633,1,1,1,1,1,0.8321359875785034,1.003348453377793,1.0026666666666666,1.0026666666666666,1.00275,1.0028333333333332,1.00275,0.9987634703613943,1.515714133084484,1.490534884426246,1.483614381225291,1.4964914183812577,1.4920165163982426,1.2763329383886262,1.1875538799445835,1.167826073898908,1.1624038968220614,1.17249298625058,1.16898692458875,1.1563705913708704,1.1445177578452153,1.1382027528238352,1.1490157491266764,1.1448541289515939,1.266090170241472
2009-09-01,3.2,3.0,3.2,3.2,3.1,215.861,-1.377942862886472,1,1,1,1,1,0.8337427483333719,1.0019308872334005,1.0026666666666666,1.0025,1.0026666666666666,1.0026666666666666,1.0025833333333334,0.9988517142809279,1.519756037439376,1.4942612216373117,1.4875706862418918,1.5004820621636075,1.4958708923989381,1.2787973933649293,1.1884259737505458,1.1684894177844916,1.1632575214495962,1.1733540199165986,1.1697481556971416,1.1574113958638879,1.1455764520707659,1.1392104174274638,1.1501200488950292,1.1459003591125085,1.2682497444865652
2009-10-01,3.1,2.9,3.0,3.0,3.0,216.509,-0.22396829420033848,1,1,1,1,1,0.8362455872015325,1.0030019317987038,1.0025833333333334,1.0024166666666667,1.0025,1.0025,1.0025,0.9998133597548331,1.5236820738694277,1.4978723529229352,1.4912896129574964,1.5042332673190164,1.4996105696299353,1.2826362559241709,1.1879299893730022,1.16780758847619,1.162675393019345,1.1727668389002301,1.1691627791617578,1.1584522003569053,1.1466351462963165,1.1402180820310923,1.151224348663382,1.1469465892734232,1.2704093187316585
2009-11-01,2.9,2.7,2.8,2.9,2.8,217.234,1.9145871744709275,1,1,1,1,1,0.8390458313055704,1.0033485905897679,1.0024166666666667,1.00225,1.0023333333333333,1.0024166666666667,1.0023333333333333,1.001595489312059,1.5273643055479456,1.5012425657170119,1.4947692887210637,1.5078684977150374,1.5031096609590717,1.2869312796208536,1.1868266237167897,1.166528927760072,1.1614989179231403,1.1716775569860067,1.167979739681133,1.159493004849923,1.147693840521867,1.1412257466347209,1.1523286484317345,1.1479928194343378,1.2725688929767518
2009-12-01,2.8,2.5,2.6,2.7,2.6,217.347,2.8141231232083674,1,1,1,1,1,0.8394822831452342,1.0005201763996427,1.0023333333333333,1.0020833333333334,1.0021666666666667,1.00225,1.0021666666666667,1.0023451026026737,1.530928155594224,1.5043701543955892,1.4980079555132926,1.5112612018348963,1.5063663985578164,1.2876007109004743,1.1889774078515227,1.1683514475100893,1.1634103203202424,1.1737032987330418,1.169901807140468,1.1605338093429405,1.1487525347474177,1.1422334112383494,1.1534329482000873,1.1490390495952525,1.274728467221845
2010-01-01,2.7,2.4,2.4,2.4,2.5,217.488,2.6211113889767157,1,1,1,1,1,0.8400268823433987,1.0006487322116246,1.00225,1.002,1.002,1.002,1.0020833333333334,1.002184259490814,1.5343727439443111,1.5073788947043805,1.501003971424319,1.514283724238566,1.5095046618881454,1.2884360189573463,1.190880044773963,1.169929179660944,1.164981380013725,1.1752882579796122,1.1715790614963533,1.161574613835958,1.1498112289729683,1.143241075841978,1.1545372479684402,1.1500852797561674,1.2768880414669384
2010-02-01,2.6,2.2,2.4,2.4,2.4,217.281,2.151336357866529,1,1,1,1,1,0.8392273643716253,0.9990482233502539,1.0021666666666667,1.0018333333333334,1.002,1.002,1.002,1.001792780298222,1.537697218222857,1.5101424226780051,1.5040059793671676,1.5173122916870432,1.5125236712119217,1.2872097156398108,1.1945972746628475,1.1731906653045927,1.168423420902784,1.178760751454443,1.1750405958209522,1.1626154183289756,1.1508699231985189,1.1442487404456063,1.1556415477367927,1.151131509917082,1.2790476157120316
2010-03-01,2.5,2.1,2.2,2.4,2.3,217.353,2.2861714393279886,1,1,1,1,1,0.8395054575791986,1.0003313681361923,1.0020833333333334,1.00175,1.0018333333333334,1.002,1.0019166666666666,1.0019051428661068,1.5409007540941548,1.5127851719176915,1.506763323662674,1.5203469162704173,1.5154226749150776,1.287636255924171,1.1966894742243874,1.174854439642914,1.170177770880822,1.1807270176461626,1.1769027688859368,1.163656222821993,1.1519286174240695,1.1452564050492349,1.1567458475051455,1.1521777400779967,1.281207189957125
2010-04-01,2.4,1.8,2.2,2.2,2.1,217.403,2.2067707525304403,1,1,1,1,1,0.8396985778622357,1.000230040533142,1.002,1.0015,1.0018333333333334,1.0018333333333334,1.00175,1.0018389756271087,1.5439825556023432,1.5150543496755682,1.509525723089389,1.5231342189502464,1.518074664596179,1.2879324644549766,1.1988070789532594,1.176346114015151,1.1720534769873867,1.1826196333942105,1.1786912019789744,1.1646970273150106,1.15298731164962,1.1462640696528634,1.1578501472734983,1.1532239702389113,1.2833667642022182
2010-05-01,2.1,1.6,2.0,2.2,2.0,217.29,2.003548929218568,1,1,1,1,1,0.8392621260225719,0.9994802279637356,1.00175,1.0013333333333334,1.0016666666666667,1.0018333333333334,1.0016666666666667,1.0016696241076821,1.5466845250746473,1.5170744221418024,1.5120415992945382,1.5259266316849884,1.5206047890371726,1.2872630331753558,1.2015295127829186,1.1785271409523501,1.1746174327438812,1.185403909192443,1.1812696782616534,1.1657378318080283,1.1540460058751707,1.147271734256492,1.158954447041851,1.154270200399826,1.2855263384473115
2010-06-01,2.2,1.6,1.9,2.1,1.9,217.199,1.1215605940686268,1,1,1,1,1,0.8389106471074445,0.9995812048414562,1.0018333333333334,1.0013333333333334,1.0015833333333333,1.00175,1.0015833333333333,1.0009346338283904,1.5495201133706176,1.5190971880379915,1.5144356651600879,1.528597003290437,1.5230124132864813,1.2867239336492895,1.2042366453665079,1.1805929370798802,1.17697015308092,1.1879758845824597,1.1836357228291012,1.1667786363010457,1.1551047001007213,1.1482793988601205,1.1600587468102037,1.1553164305607408,1.2876859126924047
2010-07-01,2.1,1.5,1.7,2.1,1.8,217.605,1.3407784804821077,1,1,1,1,1,0.8404787838057055,1.0018692535416829,1.00175,1.00125,1.0014166666666666,1.00175,1.0015,1.0011173154004018,1.552231773569016,1.520996059523039,1.5165811156857312,1.5312720480461952,1.5252969319064111,1.2891291469194315,1.2040933038232111,1.1798632147583417,1.1764384656958773,1.1878344785744708,1.183199476601191,1.1678194407940632,1.156163394326272,1.149287063463749,1.1611630465785565,1.1563626607216555,1.289845486937498
2010-08-01,2.1,1.5,1.7,2.1,1.8,217.923,1.1501775395112546,1,1,1,1,1,0.8417070288058214,1.0014613634796994,1.00175,1.00125,1.0014166666666666,1.00175,1.0015,1.000958481282926,1.5549481791727617,1.5228973045974428,1.5187296055996191,1.533951774130276,1.5275848773042708,1.2910130331753555,1.204440341975662,1.1796141986667232,1.176385959376549,1.1881768306841891,1.183245124603465,1.1688602452870809,1.1572220885518225,1.1502947280673776,1.162267346346909,1.1574088908825702,1.2920050611825915
2010-09-01,2.0,1.5,1.7,2.1,1.8,218.275,1.1183122472331775,1,1,1,1,1,0.8430665955984025,1.0016152494229613,1.0016666666666667,1.00125,1.0014166666666666,1.00175,1.0015,1.0009319268726944,1.5575397594713831,1.5248009262281896,1.5208811392075519,1.5366361897350038,1.5298762546202274,1.2930983412322277,1.2045021711087822,1.1791840400747606,1.1761527261401201,1.1883366800012305,1.183108976199264,1.1699010497800983,1.1582807827773731,1.1513023926710062,1.163371646115262,1.1584551210434848,1.2941646354276846
2010-10-01,1.9,1.4,1.6,2.0,1.7,219.035,1.1666951489314625,1,1,1,1,1,0.8460020239005662,1.0034818462948116,1.0015833333333333,1.0011666666666668,1.0013333333333334,1.0016666666666667,1.0014166666666666,1.0009722459574428,1.560005864090546,1.5265798606421226,1.5229089807264953,1.539197250051229,1.5320435793142726,1.2976007109004741,1.202223342655211,1.17646348974543,1.1736345147881952,1.1861871199061675,1.1806741214337853,1.1709418542731158,1.1593394770029237,1.1523100572746348,1.1644759458836147,1.1595013512043995,1.296324209672778
2010-11-01,1.9,1.5,1.6,2.0,1.7,219.59,1.084544776600338,1,1,1,1,1,0.8481456590422779,1.0025338416234848,1.0015833333333333,1.00125,1.0013333333333334,1.0016666666666667,1.0014166666666666,1.0009037873138336,1.562475873375356,1.5284880854679253,1.5249395260341307,1.5417625788013145,1.5342139743849676,1.3008886255924172,1.2010835075630042,1.1749569143721743,1.1722291178767759,1.1851610879441772,1.1793584356126532,1.1719826587661335,1.1603981712284743,1.153317721878263,1.1655802456519673,1.160547581365314,1.2984837839178711
2010-12-01,1.9,1.5,1.6,2.1,1.8,220.472,1.437793022217937,1,1,1,1,1,0.8515523008350521,1.004016576346828,1.0015833333333333,1.00125,1.0013333333333334,1.00175,1.0015,1.0011981608518483,1.5649497935082004,1.5303986955747602,1.5269727787355096,1.5444606633142166,1.5365152953465453,1.3061137440758295,1.1981726711064635,1.1717193104476735,1.169096325386235,1.1824855762520399,1.1764023633590517,1.173023463259151,1.161456865454025,1.1543253864818916,1.16668454542032,1.1615938115262288,1.3006433581629646
2011-01-01,1.8,1.5,1.6,2.2,1.8,221.187,1.7007834915029774,1,1,1,1,1,0.8543139208824825,1.0032430422003702,1.0015,1.00125,1.0013333333333334,1.0018333333333334,1.0015,1.0014173195762526,1.5672972181984628,1.5323116939442285,1.5290087424404903,1.5472921745302928,1.5388200682895652,1.310349526066351,1.196090956665177,1.1693915733645546,1.1668709088868456,1.180824004397697,1.174358472818378,1.1740642677521684,1.1625155596795755,1.1553330510855202,1.1677888451886729,1.1626400416871436,1.302802932408058
2011-02-01,1.8,1.5,1.5,2.2,1.8,221.898,2.124898173333145,1,1,1,1,1,0.8570600913072698,1.003214474630064,1.0015,1.00125,1.00125,1.0018333333333334,1.0015,1.0017707484777776,1.5696481640257607,1.5342270835616587,1.5309200033685408,1.550128876850265,1.5411282983919996,1.3145616113744076,1.194046859762361,1.1671016940450476,1.1645859654823825,1.179198345241168,1.172351516320875,1.175105072245186,1.1635742539051261,1.1563407156891488,1.1688931449570255,1.1636862718480583,1.3049625066531512
2011-03-01,1.7,1.7,1.4,2.2,1.8,223.046,2.619241510354109,1,1,1,1,1,0.8614941330058012,1.0051735482068338,1.0014166666666666,1.0014166666666666,1.0011666666666668,1.0018333333333334,1.0015,1.0021827012586284,1.5718718322581304,1.5364005719300378,1.5327060767058043,1.5529707797911572,1.5434399908395877,1.3213625592417062,1.1895840556888373,1.1627395987455071,1.1599436248484158,1.1752798419552348,1.1680669926998126,1.1761458767382036,1.1646329481306767,1.1573483802927773,1.1699974447253783,1.164732502008973,1.3071220808982444
2011-04-01,1.6,1.8,1.4,2.1,1.8,224.093,3.0772344447868694,1,1,1,1,1,0.8655380717325979,1.0046940989750994,1.0013333333333334,1.0015,1.0011666666666668,1.00175,1.0015,1.0025643620373224,1.573967661367808,1.5387051727879328,1.5344942337952945,1.5556884786557916,1.5457551508258471,1.3275651658767775,1.1856048213861474,1.1590430453722473,1.1558711189758075,1.1718358681310777,1.1643535026056278,1.177186681231221,1.1656916423562274,1.1583560448964059,1.171101744493731,1.1657787321698876,1.3092816551433377
2011-05-01,1.7,1.9,1.5,2.2,1.9,224.806,3.4589718808964998,1,1,1,1,1,0.8682919669687068,1.0031817147345077,1.0014166666666666,1.0015833333333333,1.00125,1.0018333333333334,1.0015833333333333,1.0028824765674138,1.576197448888079,1.5411414559781802,1.5364123515875385,1.558540574199994,1.5482025964813213,1.3317890995260668,1.183518808983335,1.1571963282524342,1.153645387347208,1.1702607978655324,1.1624983242709133,1.1782274857242385,1.166750336581778,1.1593637095000344,1.1722060442620836,1.1668249623308022,1.311441229388431
2011-06-01,1.4,1.9,1.6,2.3,1.9,224.806,3.5023181506360412,1,1,1,1,1,0.8682919669687068,1.0,1.0011666666666668,1.0015833333333333,1.0013333333333334,1.0019166666666666,1.0015833333333333,1.0029185984588633,1.5780363459117819,1.5435815966168123,1.5384609013896553,1.5615277769672105,1.5506539172590832,1.3317890995260668,1.1848995809271492,1.1590285557721671,1.1551835811970042,1.1725037977281079,1.1643389466176755,1.1792682902172562,1.1678090308073286,1.1603713741036628,1.1733103440304364,1.1678711924917171,1.3136008036335243
2011-07-01,1.4,2.0,1.7,2.3,1.9,225.395,3.5798809769996165,1,1,1,1,1,0.8705669239028837,1.0026200368317573,1.0011666666666668,1.0016666666666667,1.0014166666666666,1.0019166666666666,1.0015833333333333,1.0029832341474996,1.5798773883153459,1.5461542326111737,1.540640387666624,1.5645207052063974,1.5531091192947433,1.335278436018958,1.1831819833963941,1.1579264600579693,1.1537971003710197,1.1716812486472181,1.1631350266729632,1.1803090947102737,1.1688677250328792,1.1613790387072913,1.1744146437987892,1.1689174226526318,1.3157603778786175
2011-08-01,1.5,2.0,1.8,2.3,2.0,226.106,3.75499603070808,1,1,1,1,1,0.873313094327671,1.0031544621664188,1.00125,1.0016666666666667,1.0015,1.0019166666666666,1.0016666666666667,1.0031291633589234,1.58185223505074,1.5487311563321924,1.5429513482481239,1.567519369891376,1.5556976344935678,1.3394905213270147,1.1809357437510053,1.156209119567256,1.1518941893814547,1.1702355074065447,1.1614099612682287,1.1813498992032911,1.1699264192584298,1.1623867033109199,1.1755189435671418,1.1699636528135464,1.3179199521237108
2011-09-01,1.5,2.0,1.7,2.3,1.9,226.597,3.812621692818685,1,1,1,1,1,0.8752095355070952,1.0021715478580844,1.00125,1.0016666666666667,1.0014166666666666,1.0019166666666666,1.0015833333333333,1.0031771847440156,1.5838295503445534,1.5513123749260795,1.5451371959914753,1.570523782017001,1.558160822414849,1.3423992890995267,1.1798498130962038,1.1556266362199064,1.1510265302866363,1.1699378826924878,1.1607282833560304,1.1823907036963088,1.1709851134839804,1.1633943679145484,1.1766232433354946,1.171009882974461,1.320079526368804
2011-10-01,1.5,2.1,1.9,2.4,2.0,226.75,3.5222681306640524,1,1,1,1,1,0.8758004835731887,1.0006752075270193,1.00125,1.00175,1.0015833333333333,1.002,1.0016666666666667,1.00293522344222,1.585809337282484,1.5540271715822,1.5475836632184616,1.5736648295810352,1.560757757118874,1.343305687203792,1.1805275242923183,1.1568678569485127,1.1520711018799392,1.1714867617785165,1.1618783215067952,1.1834315081893263,1.172043807709531,1.164402032518177,1.1777275431038474,1.1720561131353757,1.3222391006138974
2011-11-01,1.4,2.0,1.9,2.5,2.0,227.169,3.451432214581729,1,1,1,1,1,0.8774188315450395,1.0018478500551269,1.0011666666666668,1.0016666666666667,1.0015833333333333,1.0020833333333334,1.0016666666666667,1.0028761935121515,1.5876594481759803,1.5566172168681705,1.5500340040185574,1.5769432979759959,1.5633590200474055,1.3457879146919438,1.1797248517716121,1.1566586383148538,1.151766921887812,1.171762118503616,1.161668196734598,1.1844723126823438,1.1731025019350816,1.1654096971218055,1.1788318428722,1.1731023432962904,1.3243986748589907
2011-12-01,1.3,2.2,1.8,2.4,2.0,227.223,3.062066838419386,1,1,1,1,1,0.8776274014507196,1.000237708490155,1.0010833333333333,1.0018333333333334,1.0015,1.002,1.0016666666666667,1.0025517223653495,1.5893794125781708,1.5594710150990954,1.5523590550245854,1.5800971845719478,1.5659646184141511,1.346107819905214,1.180722219331648,1.1585037929643,1.1532204419805647,1.1738266141884608,1.163327777506276,1.1855131171753612,1.1741611961606322,1.166417361725434,1.1799361426405528,1.1741485734572052,1.326558249104084
2012-01-01,1.3,2.2,1.9,2.4,2.0,227.842,3.0087663379855023,1,1,1,1,1,0.8800182305547187,1.0027241960540967,1.0010833333333333,1.0018333333333334,1.0015833333333333,1.002,1.0016666666666667,1.0025073052816547,1.5911012402751306,1.5623300452934437,1.5548169568617076,1.5832573789410918,1.5685745594448415,1.3497748815165886,1.178790079785298,1.1574745290400061,1.1519083501648337,1.1729788430809776,1.1621008665403616,1.186553921668379,1.1752198903861828,1.1674250263290626,1.1810404424089056,1.17519480361812,1.3287178233491772
2012-02-01,1.1,2.3,2.0,2.4,2.0,228.329,2.8981784423473878,1,1,1,1,1,0.8818992221115,1.0021374461249462,1.0009166666666667,1.0019166666666666,1.0016666666666667,1.002,1.0016666666666667,1.0024151487019561,1.5925597497453827,1.5653245112135892,1.557408318456477,1.5864238936989739,1.5711888503772495,1.3526599526066359,1.1773541063860502,1.1572195274925818,1.1513672120293663,1.1728179655514044,1.1615549402120606,1.1875947261613964,1.1762785846117334,1.1684326909326912,1.1821447421772582,1.1762410337790346,1.3308773975942705
2012-03-01,1.2,2.3,2.1,2.3,2.0,228.807,2.5828752813320977,1,1,1,1,1,0.8837454520173345,1.0020934703870292,1.001,1.0019166666666666,1.00175,1.0019166666666666,1.0016666666666667,1.0021523960677767,1.594152309495128,1.5683247165267484,1.5601337830137758,1.58946453949523,1.5738074984612116,1.3554917061611382,1.1760693940429159,1.157015354205575,1.1509725776428397,1.1726110401639578,1.1610602199244444,1.1886355306544139,1.177337278837284,1.1694403555363195,1.183249041945611,1.1772872639399492,1.333036971839364
2012-04-01,1.2,2.3,2.1,2.4,2.1,229.187,2.2731633741348567,1,1,1,1,1,0.8852131661684164,1.0016607883500068,1.001,1.0019166666666666,1.00175,1.002,1.00175,1.001894302811779,1.5957464618046229,1.5713306722334246,1.5628640171340498,1.5926434685742206,1.5765616615835185,1.3577428909952616,1.1752935496019414,1.1573109184770598,1.1510750875583144,1.1730081439842934,1.161163628283008,1.1896763351474315,1.1783959730628348,1.170448020139948,1.1843533417139638,1.1783334941008639,1.335196546084457
2012-05-01,1.2,2.3,2.1,2.3,2.1,228.713,1.7379429374660749,1,1,1,1,1,0.8833823858852247,0.9979318198676188,1.001,1.0019166666666666,1.00175,1.0019166666666666,1.00175,1.0014482857812217,1.5973422082664273,1.574342389355205,1.5655990291640343,1.595696035222321,1.5793206444912895,1.3549348341232235,1.178907035259792,1.1619321827931008,1.1554792081031198,1.1776920889740752,1.1656063485246992,1.190717139640449,1.1794546672883852,1.1714556847435766,1.1854576414823166,1.1793797242617785,1.3373561203295505
2012-06-01,1.4,2.4,2.1,2.1,2.1,228.524,1.653870448297634,1,1,1,1,1,0.8826523912153446,0.9991736368286893,1.0011666666666668,1.002,1.00175,1.00175,1.00175,1.0013782253735815,1.5992057741760715,1.5774910741339154,1.5683388274650711,1.59848850328396,1.5820844556191491,1.353815165876778,1.1812585753834202,1.1652189411781904,1.158458604243335,1.180728760893089,1.1686118574351587,1.1917579441334665,1.180513361513936,1.1724633493472052,1.1865619412506692,1.1804259544226934,1.3395156945746436
2012-07-01,1.3,2.4,2.1,2.1,2.1,228.59,1.4175114798464783,1,1,1,1,1,0.8829073099889535,1.00028880992806,1.0010833333333333,1.002,1.00175,1.00175,1.00175,1.0011812595665388,1.6009382470980955,1.5806460562821834,1.571083420413135,1.6012858581647067,1.5848531034164826,1.3542061611374414,1.1821968419885314,1.1672122765669208,1.1601508437190475,1.182453531905168,1.1703189284601345,1.1927987486264842,1.1815720557394864,1.1734710139508338,1.187666241019022,1.181472184583608,1.341675268819737
2012-08-01,1.2,2.4,2.0,2.1,2.0,229.918,1.6859349154821235,1,1,1,1,1,0.8880365847064186,1.0058095279758519,1.001,1.002,1.0016666666666667,1.00175,1.0016666666666667,1.0014049457629017,1.6025391853451934,1.5838073483947477,1.5737018927804902,1.6040881084164949,1.5874945252555102,1.3620734597156403,1.176543874278084,1.1627914317671226,1.1553722609858588,1.177681054552946,1.1654984640747137,1.1938395531195016,1.1826307499650373,1.1744786785544623,1.1887705407873748,1.1825184147445227,1.3438348430648304
2012-09-01,1.2,2.5,2.1,2.2,2.1,231.015,1.9497168982819613,1,1,1,1,1,0.8922736437162522,1.0047712662775423,1.001,1.0020833333333334,1.00175,1.0018333333333334,1.00175,1.0016247640819016,1.6041417245305383,1.587106947037237,1.576455871092856,1.6070289366152584,1.5902726406747072,1.368572274881517,1.1721278839069098,1.1596807681747312,1.1518981496460143,1.17423753652644,1.161993904057704,1.194880357612519,1.1836894441905876,1.1754863431580906,1.1898748405557273,1.1835646449054373,1.3459944173099236
2012-10-01,1.3,2.5,2.0,2.2,2.1,231.638,2.1556780595369363,1,1,1,1,1,0.8946799224428943,1.0026967945804386,1.0010833333333333,1.0020833333333334,1.0016666666666667,1.0018333333333334,1.00175,1.0017963983829474,1.605879544732113,1.5904134198435647,1.5790832975446776,1.6099751563323863,1.593055617795888,1.372263033175356,1.1702417874044007,1.1589712623558899,1.1507147386246706,1.1732263548679693,1.1608966934783833,1.1959211621055368,1.1847481384161385,1.1764940077617192,1.1909791403240801,1.184610875066352,1.348153991555017
2012-11-01,1.4,2.5,2.1,2.2,2.1,231.249,1.7960197033926262,1,1,1,1,1,0.8931774466408657,0.9983206555055734,1.0011666666666668,1.0020833333333334,1.00175,1.0018333333333334,1.00175,1.0014966830861605,1.607753070867634,1.5937267811349056,1.5818466933153805,1.612926777452329,1.5958434651270306,1.3699585308056879,1.1735779110934814,1.1633394334919154,1.1546675740506385,1.177354453571488,1.1648845050722063,1.1969619665985543,1.185806832641689,1.1775016723653478,1.192083440092433,1.1856571052272669,1.3503135658001102
